event_id,dataset_id,tdc_time_ns,pulse_id,exposure_id,detector_id,basis,outcome,pulse_height_mV,time_over_threshold_ns,gate_code,veto_bits,calibration_id,clock_calibration_id,quality_mask
EVT-000000001329,SIM-0002,2026082103998000115,PULSE-EXP-0002-0023-03998,EXP-0002-0023,SNSPD-01,Z,+,29.258289,8.232537,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001330,SIM-0002,2026082104166000060,PULSE-EXP-0002-0023-04166,EXP-0002-0023,SNSPD-06,Y,-,29.130513,6.738439,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001331,SIM-0002,2026082104294000110,PULSE-EXP-0002-0023-04294,EXP-0002-0023,SNSPD-01,Z,+,32.178061,8.879929,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001332,SIM-0002,2026082104330000021,PULSE-EXP-0002-0023-04330,EXP-0002-0023,SNSPD-06,Y,-,33.132514,8.387867,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001333,SIM-0002,2026082104342000086,PULSE-EXP-0002-0023-04342,EXP-0002-0023,SNSPD-05,Y,+,33.652507,7.453880,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001334,SIM-0002,2026082104583000177,PULSE-EXP-0002-0023-04583,EXP-0002-0023,SNSPD-04,X,-,30.737612,7.951178,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001335,SIM-0002,2026082104619000071,PULSE-EXP-0002-0023-04619,EXP-0002-0023,SNSPD-03,X,+,32.569355,7.278760,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001336,SIM-0002,2026082104680000142,PULSE-EXP-0002-0023-04680,EXP-0002-0023,SNSPD-01,Z,+,32.738324,7.939080,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001337,SIM-0002,2026082104761000019,PULSE-EXP-0002-0023-04761,EXP-0002-0023,SNSPD-04,X,-,30.129038,7.942472,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001338,SIM-0002,2026082104815000156,PULSE-EXP-0002-0023-04815,EXP-0002-0023,SNSPD-04,X,-,34.987524,7.705514,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001339,SIM-0002,2026082105012000044,PULSE-EXP-0002-0023-05012,EXP-0002-0023,SNSPD-03,X,+,27.676839,8.378881,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001340,SIM-0002,2026082105067000145,PULSE-EXP-0002-0023-05067,EXP-0002-0023,SNSPD-01,Z,+,32.486101,7.622199,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001341,SIM-0002,2026082105117000089,PULSE-EXP-0002-0023-05117,EXP-0002-0023,SNSPD-01,Z,+,31.870077,8.380780,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001342,SIM-0002,2026082105127000197,PULSE-EXP-0002-0023-05127,EXP-0002-0023,SNSPD-01,Z,+,25.013519,8.143606,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001343,SIM-0002,2026082105273000036,PULSE-EXP-0002-0023-05273,EXP-0002-0023,SNSPD-01,Z,+,34.155072,9.129000,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001344,SIM-0002,2026082105467000059,PULSE-EXP-0002-0023-05467,EXP-0002-0023,SNSPD-02,Z,-,31.002729,7.742825,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001345,SIM-0002,2026082105564000142,PULSE-EXP-0002-0023-05564,EXP-0002-0023,SNSPD-06,Y,-,34.950748,7.822957,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001346,SIM-0002,2026082105566000073,PULSE-EXP-0002-0023-05566,EXP-0002-0023,SNSPD-04,X,-,29.394936,8.058463,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001347,SIM-0002,2026082105613000131,PULSE-EXP-0002-0023-05613,EXP-0002-0023,SNSPD-04,X,-,35.080704,7.340186,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001348,SIM-0002,2026082105665000129,PULSE-EXP-0002-0023-05665,EXP-0002-0023,SNSPD-01,Z,+,31.826578,7.927356,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001349,SIM-0002,2026082105763000195,PULSE-EXP-0002-0023-05763,EXP-0002-0023,SNSPD-03,X,+,29.311292,7.692625,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001350,SIM-0002,2026082105850000089,PULSE-EXP-0002-0023-05850,EXP-0002-0023,SNSPD-06,Y,-,30.076558,8.867778,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001351,SIM-0002,2026082106029000190,PULSE-EXP-0002-0023-06029,EXP-0002-0023,SNSPD-06,Y,-,33.357105,7.492359,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001352,SIM-0002,2026082106120000112,PULSE-EXP-0002-0023-06120,EXP-0002-0023,SNSPD-05,Y,+,30.405203,9.235105,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001353,SIM-0002,2026082106133000141,PULSE-EXP-0002-0023-06133,EXP-0002-0023,SNSPD-01,Z,+,29.197178,7.670407,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001354,SIM-0002,2026082106249000014,PULSE-EXP-0002-0023-06249,EXP-0002-0023,SNSPD-03,X,+,31.902083,7.225726,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001355,SIM-0002,2026082106264000166,PULSE-EXP-0002-0023-06264,EXP-0002-0023,SNSPD-01,Z,+,29.501051,8.101371,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001356,SIM-0002,2026082106269000077,PULSE-EXP-0002-0023-06269,EXP-0002-0023,SNSPD-06,Y,-,32.412006,7.763704,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001357,SIM-0002,2026082106417000043,PULSE-EXP-0002-0023-06417,EXP-0002-0023,SNSPD-02,Z,-,33.160402,8.184113,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001358,SIM-0002,2026082106621000142,PULSE-EXP-0002-0023-06621,EXP-0002-0023,SNSPD-05,Y,+,30.785833,7.937838,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001359,SIM-0002,2026082106718000059,PULSE-EXP-0002-0023-06718,EXP-0002-0023,SNSPD-03,X,+,36.943557,7.885823,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001360,SIM-0002,2026082106869000030,PULSE-EXP-0002-0023-06869,EXP-0002-0023,SNSPD-03,X,+,32.023939,8.179851,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001361,SIM-0002,2026082106921000118,PULSE-EXP-0002-0023-06921,EXP-0002-0023,SNSPD-03,X,+,28.002054,7.693510,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001362,SIM-0002,2026082107007000096,PULSE-EXP-0002-0023-07007,EXP-0002-0023,SNSPD-04,X,-,36.983907,9.027601,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001363,SIM-0002,2026082107078000153,PULSE-EXP-0002-0023-07078,EXP-0002-0023,SNSPD-06,Y,-,31.785106,8.007965,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001364,SIM-0002,2026082107136000065,PULSE-EXP-0002-0023-07136,EXP-0002-0023,SNSPD-04,X,-,30.507145,7.809481,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001365,SIM-0002,2026082107250000052,PULSE-EXP-0002-0023-07250,EXP-0002-0023,SNSPD-02,Z,-,27.434332,7.776013,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001366,SIM-0002,2026082107483000188,PULSE-EXP-0002-0023-07483,EXP-0002-0023,SNSPD-01,Z,+,30.620201,8.379724,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001367,SIM-0002,2026082107572000158,PULSE-EXP-0002-0023-07572,EXP-0002-0023,SNSPD-05,Y,+,30.667831,8.829126,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001368,SIM-0002,2026082108038000060,PULSE-EXP-0002-0023-08038,EXP-0002-0023,SNSPD-04,X,-,29.164050,8.447675,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001369,SIM-0002,2026082108123000193,PULSE-EXP-0002-0023-08123,EXP-0002-0023,SNSPD-04,X,-,33.188537,8.056943,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001370,SIM-0002,2026082108170000008,PULSE-EXP-0002-0023-08170,EXP-0002-0023,SNSPD-06,Y,-,29.698045,7.214604,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001371,SIM-0002,2026082108188000096,PULSE-EXP-0002-0023-08188,EXP-0002-0023,SNSPD-06,Y,-,31.978715,8.007714,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001372,SIM-0002,2026082108241000120,PULSE-EXP-0002-0023-08241,EXP-0002-0023,SNSPD-04,X,-,29.998119,8.860265,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001373,SIM-0002,2026082108289000051,PULSE-EXP-0002-0023-08289,EXP-0002-0023,SNSPD-01,Z,+,30.784624,7.884881,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001374,SIM-0002,2026082108300000112,PULSE-EXP-0002-0023-08300,EXP-0002-0023,SNSPD-01,Z,+,31.054144,7.356110,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001375,SIM-0002,2026082108524000051,PULSE-EXP-0002-0023-08524,EXP-0002-0023,SNSPD-06,Y,-,34.360008,7.880012,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001376,SIM-0002,2026082108674000169,PULSE-EXP-0002-0023-08674,EXP-0002-0023,SNSPD-05,Y,+,29.381042,7.682608,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001377,SIM-0002,2026082108711000109,PULSE-EXP-0002-0023-08711,EXP-0002-0023,SNSPD-06,Y,-,32.396016,7.794954,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001378,SIM-0002,2026082108920000198,PULSE-EXP-0002-0023-08920,EXP-0002-0023,SNSPD-03,X,+,35.359115,7.476101,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001379,SIM-0002,2026082109042000022,PULSE-EXP-0002-0023-09042,EXP-0002-0023,SNSPD-01,Z,+,29.755993,8.340449,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001380,SIM-0002,2026082109123000090,PULSE-EXP-0002-0023-09123,EXP-0002-0023,SNSPD-03,X,+,32.039156,9.161253,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001381,SIM-0002,2026082109325000053,PULSE-EXP-0002-0023-09325,EXP-0002-0023,SNSPD-06,Y,-,33.840830,8.596458,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001382,SIM-0002,2026082109331000152,PULSE-EXP-0002-0023-09331,EXP-0002-0023,SNSPD-03,X,+,32.539391,8.354775,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001383,SIM-0002,2026082109455000114,PULSE-EXP-0002-0023-09455,EXP-0002-0023,SNSPD-01,Z,+,30.506157,8.384931,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001384,SIM-0002,2026082109635000033,PULSE-EXP-0002-0023-09635,EXP-0002-0023,SNSPD-06,Y,-,32.081049,8.070715,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001385,SIM-0002,2026082111228000060,PULSE-EXP-0002-0002-00228,EXP-0002-0002,SNSPD-02,Z,-,31.183214,9.062999,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001386,SIM-0002,2026082116917000110,PULSE-EXP-0002-0002-05917,EXP-0002-0002,SNSPD-03,X,+,30.872374,8.253695,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001387,SIM-0002,2026082118557000058,PULSE-EXP-0002-0002-07557,EXP-0002-0002,SNSPD-04,X,-,32.956763,8.331240,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001388,SIM-0002,2026082118567000028,PULSE-EXP-0002-0002-07567,EXP-0002-0002,SNSPD-03,X,+,27.362421,7.707348,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001389,SIM-0002,2026082122780000077,PULSE-EXP-0002-0016-00780,EXP-0002-0016,SNSPD-01,Z,+,32.705437,8.339933,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001390,SIM-0002,2026082123259000006,PULSE-EXP-0002-0016-01259,EXP-0002-0016,SNSPD-04,X,-,30.240084,8.902256,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001391,SIM-0002,2026082123807000045,PULSE-EXP-0002-0016-01807,EXP-0002-0016,SNSPD-06,Y,-,29.261957,7.751959,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001392,SIM-0002,2026082124152000124,PULSE-EXP-0002-0016-02152,EXP-0002-0016,SNSPD-03,X,+,30.370550,8.163217,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001393,SIM-0002,2026082124193000177,PULSE-EXP-0002-0016-02193,EXP-0002-0016,SNSPD-04,X,-,32.125571,7.837098,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001394,SIM-0002,2026082124262000125,PULSE-EXP-0002-0016-02262,EXP-0002-0016,SNSPD-03,X,+,31.664941,8.405108,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001395,SIM-0002,2026082124914000106,PULSE-EXP-0002-0016-02914,EXP-0002-0016,SNSPD-05,Y,+,28.829583,7.462813,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001396,SIM-0002,2026082125382000061,PULSE-EXP-0002-0016-03382,EXP-0002-0016,SNSPD-01,Z,+,32.569511,8.589346,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001397,SIM-0002,2026082125744000087,PULSE-EXP-0002-0016-03744,EXP-0002-0016,SNSPD-01,Z,+,28.660360,7.475343,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001398,SIM-0002,2026082126305000144,PULSE-EXP-0002-0016-04305,EXP-0002-0016,SNSPD-03,X,+,33.749834,8.072092,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001399,SIM-0002,2026082126337000151,PULSE-EXP-0002-0016-04337,EXP-0002-0016,SNSPD-03,X,+,34.648562,8.184627,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001400,SIM-0002,2026082126731000028,PULSE-EXP-0002-0016-04731,EXP-0002-0016,SNSPD-03,X,+,31.272214,8.447111,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001401,SIM-0002,2026082126798000150,PULSE-EXP-0002-0016-04798,EXP-0002-0016,SNSPD-01,Z,+,32.833687,7.756228,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001402,SIM-0002,2026082127768000162,PULSE-EXP-0002-0016-05768,EXP-0002-0016,SNSPD-01,Z,+,31.749757,7.224458,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001403,SIM-0002,2026082127779000097,PULSE-EXP-0002-0016-05779,EXP-0002-0016,SNSPD-03,X,+,32.869919,8.062704,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001404,SIM-0002,2026082128483000058,PULSE-EXP-0002-0016-06483,EXP-0002-0016,SNSPD-06,Y,-,31.140576,8.645292,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001405,SIM-0002,2026082129522000130,PULSE-EXP-0002-0016-07522,EXP-0002-0016,SNSPD-01,Z,+,34.529799,7.465618,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001406,SIM-0002,2026082129690000182,PULSE-EXP-0002-0016-07690,EXP-0002-0016,SNSPD-03,X,+,31.012297,9.144615,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001407,SIM-0002,2026082129974000186,PULSE-EXP-0002-0016-07974,EXP-0002-0016,SNSPD-01,Z,+,32.567861,7.776162,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001408,SIM-0002,2026082130409000074,PULSE-EXP-0002-0016-08409,EXP-0002-0016,SNSPD-01,Z,+,32.457473,7.998529,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001409,SIM-0002,2026082130787000141,PULSE-EXP-0002-0016-08787,EXP-0002-0016,SNSPD-05,Y,+,30.954925,8.434604,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001410,SIM-0002,2026082131947000008,PULSE-EXP-0002-0016-09947,EXP-0002-0016,SNSPD-01,Z,+,30.125140,6.900177,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001411,SIM-0002,2026082133004000192,PULSE-EXP-0002-0012-00004,EXP-0002-0012,SNSPD-06,Y,-,33.163565,7.672312,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001412,SIM-0002,2026082134067000176,PULSE-EXP-0002-0012-01067,EXP-0002-0012,SNSPD-04,X,-,31.855551,8.251247,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001413,SIM-0002,2026082134186000056,PULSE-EXP-0002-0012-01186,EXP-0002-0012,SNSPD-01,Z,+,32.248509,8.785134,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001414,SIM-0002,2026082135356000060,PULSE-EXP-0002-0012-02356,EXP-0002-0012,SNSPD-05,Y,+,30.036154,8.891441,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001415,SIM-0002,2026082136427000011,PULSE-EXP-0002-0012-03427,EXP-0002-0012,SNSPD-03,X,+,31.389414,8.044732,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001416,SIM-0002,2026082136769000155,PULSE-EXP-0002-0012-03769,EXP-0002-0012,SNSPD-04,X,-,34.033830,8.494822,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001417,SIM-0002,2026082138167000179,PULSE-EXP-0002-0012-05167,EXP-0002-0012,SNSPD-05,Y,+,28.332628,8.653225,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001418,SIM-0002,2026082138168000072,PULSE-EXP-0002-0012-05168,EXP-0002-0012,SNSPD-01,Z,+,30.117917,8.098686,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001419,SIM-0002,2026082138257000042,PULSE-EXP-0002-0012-05257,EXP-0002-0012,SNSPD-01,Z,+,33.376839,8.671384,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001420,SIM-0002,2026082140142000164,PULSE-EXP-0002-0012-07142,EXP-0002-0012,SNSPD-05,Y,+,34.395392,7.625720,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001421,SIM-0002,2026082140297000152,PULSE-EXP-0002-0012-07297,EXP-0002-0012,SNSPD-04,X,-,35.308898,8.080682,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001422,SIM-0002,2026082140743000031,PULSE-EXP-0002-0012-07743,EXP-0002-0012,SNSPD-03,X,+,32.872165,7.543034,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001423,SIM-0002,2026082141352000125,PULSE-EXP-0002-0012-08352,EXP-0002-0012,SNSPD-01,Z,+,34.407183,8.016490,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001424,SIM-0002,2026082142024000072,PULSE-EXP-0002-0012-09024,EXP-0002-0012,SNSPD-01,Z,+,33.059011,8.361584,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001425,SIM-0002,2026082142391000175,PULSE-EXP-0002-0012-09391,EXP-0002-0012,SNSPD-01,Z,+,31.016503,7.145901,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001426,SIM-0002,2026082142440000074,PULSE-EXP-0002-0012-09440,EXP-0002-0012,SNSPD-01,Z,+,32.536756,7.597227,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001427,SIM-0002,2026082142897000035,PULSE-EXP-0002-0012-09897,EXP-0002-0012,SNSPD-04,X,-,32.693084,8.325988,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001428,SIM-0002,2026082144666000112,PULSE-EXP-0002-0018-00666,EXP-0002-0018,SNSPD-01,Z,+,34.657513,8.080749,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001429,SIM-0002,2026082144944000113,PULSE-EXP-0002-0018-00944,EXP-0002-0018,SNSPD-02,Z,-,30.117898,8.994080,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001430,SIM-0002,2026082145197000192,PULSE-EXP-0002-0018-01197,EXP-0002-0018,SNSPD-04,X,-,33.068027,8.192466,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001431,SIM-0002,2026082145294000198,PULSE-EXP-0002-0018-01294,EXP-0002-0018,SNSPD-04,X,-,30.113278,8.095876,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001432,SIM-0002,2026082145316000179,PULSE-EXP-0002-0018-01316,EXP-0002-0018,SNSPD-04,X,-,31.936778,8.941567,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001433,SIM-0002,2026082145474000164,PULSE-EXP-0002-0018-01474,EXP-0002-0018,SNSPD-01,Z,+,32.109871,7.400167,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001434,SIM-0002,2026082145540000087,PULSE-EXP-0002-0018-01540,EXP-0002-0018,SNSPD-05,Y,+,30.321610,8.673401,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001435,SIM-0002,2026082145797000182,PULSE-EXP-0002-0018-01797,EXP-0002-0018,SNSPD-01,Z,+,32.651477,8.669586,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001436,SIM-0002,2026082146039000039,PULSE-EXP-0002-0018-02039,EXP-0002-0018,SNSPD-04,X,-,34.031218,8.347685,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001437,SIM-0002,2026082146185000194,PULSE-EXP-0002-0018-02185,EXP-0002-0018,SNSPD-06,Y,-,31.923397,8.496832,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001438,SIM-0002,2026082146398000055,PULSE-EXP-0002-0018-02398,EXP-0002-0018,SNSPD-04,X,-,30.886971,7.941630,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001439,SIM-0002,2026082147264000125,PULSE-EXP-0002-0018-03264,EXP-0002-0018,SNSPD-03,X,+,32.934584,8.749798,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001440,SIM-0002,2026082147522000199,PULSE-EXP-0002-0018-03522,EXP-0002-0018,SNSPD-03,X,+,32.841220,8.201802,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001441,SIM-0002,2026082147857000192,PULSE-EXP-0002-0018-03857,EXP-0002-0018,SNSPD-05,Y,+,32.041129,7.723546,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001442,SIM-0002,2026082147957000192,PULSE-EXP-0002-0018-03957,EXP-0002-0018,SNSPD-05,Y,+,31.346037,7.902062,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001443,SIM-0002,2026082148507000179,PULSE-EXP-0002-0018-04507,EXP-0002-0018,SNSPD-06,Y,-,31.711747,9.191217,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001444,SIM-0002,2026082148579000123,PULSE-EXP-0002-0018-04579,EXP-0002-0018,SNSPD-05,Y,+,32.230119,7.812210,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001445,SIM-0002,2026082149536000025,PULSE-EXP-0002-0018-05536,EXP-0002-0018,SNSPD-06,Y,-,29.963446,7.487110,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001446,SIM-0002,2026082149609000138,PULSE-EXP-0002-0018-05609,EXP-0002-0018,SNSPD-01,Z,+,33.565480,8.790565,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001447,SIM-0002,2026082150116000102,PULSE-EXP-0002-0018-06116,EXP-0002-0018,SNSPD-03,X,+,35.190295,8.506399,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001448,SIM-0002,2026082150124000053,PULSE-EXP-0002-0018-06124,EXP-0002-0018,SNSPD-05,Y,+,32.505513,7.752353,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001449,SIM-0002,2026082150549000055,PULSE-EXP-0002-0018-06549,EXP-0002-0018,SNSPD-03,X,+,34.974899,7.785135,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001450,SIM-0002,2026082150819000133,PULSE-EXP-0002-0018-06819,EXP-0002-0018,SNSPD-03,X,+,32.597977,8.174982,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
EVT-000000001451,SIM-0002,2026082150904000116,PULSE-EXP-0002-0018-06904,EXP-0002-0018,SNSPD-04,X,-,29.460137,8.241201,SIGNAL,0x0000,CAL-20260811-001,CLOCK-20260811-001,PASS
